x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,label,timestamp,session_tag
0.0,0.0,0.0,-0.282435,-0.276652,-0.043442,-0.54783,-0.718838,-0.114166,-0.5314,-1.007703,-0.065889,-0.498424,-1.35536,-0.085922,-0.250587,-0.933431,0.052416,-0.187044,-1.220491,0.063822,-0.060411,-1.313936,0.077446,-0.172547,-1.407242,0.155424,0.117206,-0.992619,-0.03114,0.06906,-1.297829,0.062456,0.058764,-1.47877,0.074399,0.236478,-1.479516,0.112083,0.237332,-0.975474,-0.033983,0.335345,-1.148467,0.050889,0.256032,-1.274075,0.080233,0.301639,-1.368979,0.148515,0.457566,-0.882274,0.01802,0.434438,-0.931056,0.076366,0.402712,-1.113806,0.053445,0.492644,-1.208079,0.116865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1786537267.5385,synthetic_asl_generator
0.0,0.0,0.0,-0.421543,-0.196368,-0.113183,-0.713794,-0.481596,-0.167208,-0.787856,-0.83137,-0.11035,-0.909263,-1.061339,-0.096392,-0.460449,-0.944101,-0.034218,-0.482296,-1.064408,0.060334,-0.525941,-1.232227,0.105103,-0.604859,-1.371648,0.104012,-0.307539,-0.951008,-0.031689,-0.243737,-1.214976,0.015015,-0.3107,-1.35285,0.070101,-0.299839,-1.485006,0.13507,0.015002,-0.960076,4e-06,-0.030233,-1.159036,-0.010598,-0.177943,-1.299055,0.093533,-0.121817,-1.353014,0.120816,0.18248,-0.867955,-0.028054,0.053413,-1.067713,0.046477,0.181352,-1.139046,0.105939,0.183336,-1.182094,0.117866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1786537267.5386,synthetic_asl_generator
0.0,0.0,0.0,-0.446992,-0.371156,-0.119317,-0.469168,-0.736221,-0.045929,-0.36687,-0.987834,0.00011,-0.425709,-1.362847,-0.015766,-0.086945,-0.973452,-0.023406,-0.00141,-1.104476,0.060282,-0.052259,-1.353205,0.14637,-0.080657,-1.41777,0.181008,0.012834,-0.999896,-0.006596,0.170865,-1.21525,0.029439,0.236876,-1.440023,0.113654,0.294991,-1.520767,0.139071,0.217452,-0.944837,0.028455,0.329932,-1.128635,0.027793,0.312491,-1.225237,0.114179,0.40393,-1.331606,0.103119,0.508117,-0.682276,0.004824,0.426278,-0.813043,0.086151,0.525048,-0.967331,0.139993,0.571294,-1.159124,0.075006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1786537267.5388,synthetic_asl_generator
0.0,0.0,0.0,-0.154203,-0.412812,-0.07529,-0.371099,-0.787328,-0.132891,-0.240592,-1.025975,-0.055372,-0.256739,-1.440987,-0.03733,0.067635,-1.065636,-0.00806,0.102028,-1.288663,0.084927,0.098913,-1.491373,0.108443,0.139144,-1.554625,0.173773,0.292367,-0.955802,-0.03106,0.397982,-1.238307,0.057271,0.414508,-1.381134,0.091351,0.443143,-1.556874,0.178311,0.417117,-0.8568,-0.017292,0.564579,-1.088813,0.078437,0.556072,-1.216679,0.131259,0.566614,-1.331782,0.121738,0.674582,-0.714976,0.015559,0.777672,-0.955624,0.054779,0.685943,-1.031329,0.118017,0.773731,-1.049191,0.153458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1786537267.5389,synthetic_asl_generator
0.0,0.0,0.0,-0.267307,-0.339378,-0.100487,-0.350634,-0.778028,-0.157323,-0.371877,-1.090768,-0.061605,-0.402936,-1.293747,-0.037022,-0.060323,-1.032991,-0.017128,0.119545,-1.233789,0.06085,0.058457,-1.435255,0.123924,0.117407,-1.507311,0.154861,0.200441,-0.978763,0.042971,0.27922,-1.292132,0.087361,0.15688,-1.336619,0.113088,0.427059,-1.489765,0.190858,0.34738,-0.914679,0.015194,0.490004,-1.11733,0.098263,0.415424,-1.261561,0.106334,0.414246,-1.363679,0.195546,0.76413,-0.80292,0.004992,0.645378,-0.980706,0.033361,0.652372,-1.106259,0.121473,0.670247,-1.101765,0.183152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1786537267.539,synthetic_asl_generator
0.0,0.0,0.0,-0.501691,-0.442051,-0.049626,-0.471691,-0.841667,-0.073475,-0.525214,-1.025603,-0.033147,-0.48913,-1.291643,0.049947,-0.097834,-1.059545,0.014154,-0.111259,-1.284682,0.035986,-0.259674,-1.409135,0.153062,-0.051298,-1.327818,0.189472,0.144009,-0.989257,0.025153,0.090327,-1.333451,0.109001,0.113257,-1.455679,0.150705,0.174449,-1.602819,0.15862,0.239453,-0.932233,0.014506,0.320759,-1.262998,0.086694,0.255257,-1.235817,0.139179,0.410711,-1.413435,0.182302,0.470647,-0.833805,0.027135,0.429145,-0.922699,0.127871,0.412587,-1.129455,0.138556,0.491254,-1.193941,0.18223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1786537267.5391,synthetic_asl_generator
0.0,0.0,0.0,-0.417568,-0.255399,-0.094336,-0.595852,-0.789199,-0.158139,-0.620846,-1.058686,-0.096961,-0.680172,-1.368133,-0.066677,-0.318892,-1.110658,0.026884,-0.266161,-1.399342,0.063698,-0.083585,-1.388386,0.168885,-0.271465,-1.63486,0.218937,0.034899,-0.996744,0.072692,0.025315,-1.421393,0.064342,-0.017425,-1.540351,0.180625,0.166033,-1.792907,0.182951,0.359072,-1.150975,0.00669,0.353936,-1.335687,0.11749,0.298391,-1.419949,0.20403,0.342253,-1.425396,0.211845,0.450762,-0.936926,0.031575,0.622096,-1.016765,0.092407,0.542287,-1.239472,0.186196,0.563112,-1.224665,0.196775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1786537267.5392,synthetic_asl_generator
0.0,0.0,0.0,-0.390343,-0.353355,-0.106546,-0.474278,-0.701979,-0.105656,-0.470275,-0.975351,-0.148081,-0.435517,-1.279578,-0.00963,-0.182166,-0.992633,0.004646,-0.097241,-1.240526,0.041212,-0.093113,-1.364859,0.054242,-0.205167,-1.392882,0.176361,-0.030492,-0.999296,-0.021867,0.104992,-1.218786,0.118987,0.024436,-1.48354,0.106394,0.151691,-1.572951,0.07919,0.310078,-0.905235,0.018608,0.188226,-1.110079,0.072923,0.239799,-1.263617,0.111495,0.156114,-1.352401,0.126074,0.457512,-0.813157,-0.017008,0.450857,-1.029282,0.048433,0.379969,-1.123258,0.129406,0.397003,-1.106401,0.108819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1786537267.5393,synthetic_asl_generator
0.0,0.0,0.0,-0.512364,-0.155926,-0.071429,-0.555161,-0.55346,-0.14311,-0.710018,-0.92968,-0.090169,-0.700966,-1.211629,-0.0264,-0.418994,-0.975431,-0.015822,-0.508668,-1.22755,0.0592,-0.43336,-1.336896,0.115972,-0.475109,-1.436382,0.136798,-0.283587,-0.958221,0.037302,-0.281951,-1.249851,0.072628,-0.268708,-1.459511,0.096648,-0.22837,-1.479169,0.147498,0.07212,-0.962845,0.022204,-0.010476,-1.269206,0.06469,-0.096125,-1.366976,0.102712,-0.078728,-1.504549,0.207548,0.18891,-0.949817,0.03239,0.211226,-1.19872,0.043409,0.298857,-1.218995,0.142816,0.202354,-1.2754,0.098238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1786537267.5394,synthetic_asl_generator
0.0,0.0,0.0,-0.313696,-0.36305,-0.007902,-0.524519,-0.718896,-0.085048,-0.567698,-0.949495,-0.011652,-0.583523,-1.320891,0.01422,-0.259037,-1.073529,0.055335,-0.289303,-1.302828,0.12094,-0.273441,-1.367491,0.159848,-0.179886,-1.426743,0.166684,-0.045704,-0.995667,0.08099,-0.040314,-1.268004,0.107143,-0.026772,-1.457521,0.132421,-0.065459,-1.546714,0.22268,0.135154,-1.046736,0.034425,0.13558,-1.298215,0.087263,0.147406,-1.310573,0.148998,0.194034,-1.441277,0.173167,0.370342,-0.797001,0.013292,0.408344,-0.990286,0.102975,0.277722,-1.123275,0.148322,0.365283,-1.313231,0.17146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1786537267.5397,synthetic_asl_generator
0.0,0.0,0.0,-0.289004,-0.228852,-0.106171,-0.429137,-0.67074,-0.181839,-0.532376,-0.989369,-0.121892,-0.481332,-1.178658,-0.075561,-0.126219,-0.867433,-0.036349,-0.084133,-1.098353,0.042184,-0.018098,-1.331198,0.052234,-0.130248,-1.359864,0.106168,0.015385,-0.998894,-0.044425,0.113256,-1.192554,0.035262,0.054059,-1.381307,0.068391,0.08599,-1.44389,0.086919,0.348715,-0.869857,-0.027919,0.312815,-1.128006,0.022539,0.457521,-1.252839,0.03087,0.341592,-1.307581,0.093973,0.476726,-0.786756,-0.020578,0.466725,-0.944729,0.010057,0.423568,-1.034088,0.024461,0.56939,-1.074576,0.080112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1786537267.5398,synthetic_asl_generator
