x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,label,timestamp,session_tag
0.0,0.0,0.0,-0.360428,-0.288268,-0.146744,-0.593719,-0.728266,-0.216056,-0.623685,-1.098889,-0.291343,-0.567305,-1.400268,-0.337655,-0.292041,-1.055809,0.00555,-0.360539,-1.305679,-0.223224,-0.375692,-1.000046,-0.362552,-0.370247,-0.72704,-0.40986,-0.037243,-0.999298,-0.004001,-0.136387,-1.209622,-0.25703,-0.170228,-0.819916,-0.340324,-0.177056,-0.520904,-0.325405,0.209673,-0.904151,-0.054584,0.096891,-1.076542,-0.304417,0.030119,-0.681968,-0.274328,0.001587,-0.397973,-0.173292,0.448702,-0.771204,-0.119807,0.316352,-0.934943,-0.292969,0.216308,-0.661149,-0.260041,0.186321,-0.448159,-0.177428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1789279327.8602,source_public_zip
0.0,0.0,0.0,-0.365321,-0.287948,-0.134233,-0.594086,-0.727262,-0.196015,-0.619114,-1.091097,-0.26526,-0.566352,-1.385557,-0.306017,-0.302749,-1.056172,0.013978,-0.368097,-1.293094,-0.210709,-0.376453,-0.981955,-0.343401,-0.373272,-0.713647,-0.385737,-0.047984,-0.998845,-0.002342,-0.148512,-1.209537,-0.256159,-0.177316,-0.8184,-0.337988,-0.180869,-0.52215,-0.319801,0.20174,-0.904029,-0.057793,0.087702,-1.073497,-0.30867,0.02331,-0.670854,-0.276139,-0.005784,-0.388148,-0.17149,0.445086,-0.771421,-0.125923,0.306886,-0.926371,-0.296621,0.212077,-0.645781,-0.259482,0.188819,-0.437726,-0.173016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1789279327.8935,source_public_zip
0.0,0.0,0.0,-0.351305,-0.287409,-0.138824,-0.587086,-0.718208,-0.201641,-0.632389,-1.087481,-0.269583,-0.577277,-1.383181,-0.306696,-0.32554,-1.052111,0.002631,-0.374533,-1.300578,-0.207907,-0.361694,-0.99974,-0.327131,-0.350489,-0.724533,-0.362507,-0.069233,-0.997578,-0.006758,-0.145804,-1.217054,-0.246019,-0.153886,-0.834687,-0.322833,-0.152439,-0.540592,-0.307108,0.181726,-0.904433,-0.053536,0.102075,-1.099353,-0.295561,0.0467,-0.705845,-0.264741,0.015908,-0.415043,-0.166013,0.423321,-0.771987,-0.11326,0.322715,-0.951231,-0.287385,0.231102,-0.685636,-0.256641,0.196734,-0.469637,-0.176234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1789279327.9365,source_public_zip
0.0,0.0,0.0,-0.389065,-0.243581,-0.128712,-0.639763,-0.702803,-0.181971,-0.687284,-1.081777,-0.236949,-0.653089,-1.385298,-0.260591,-0.393349,-1.039736,-0.014124,-0.434671,-1.297273,-0.227417,-0.42094,-0.965684,-0.345986,-0.399632,-0.671655,-0.381142,-0.119324,-0.992451,-0.028318,-0.177994,-1.230477,-0.260283,-0.190522,-0.831685,-0.318522,-0.186008,-0.530512,-0.288258,0.142307,-0.899241,-0.07738,0.065671,-1.096623,-0.30544,0.019724,-0.701851,-0.253603,-0.004015,-0.418698,-0.144591,0.394946,-0.768869,-0.138176,0.299659,-0.936995,-0.308346,0.224223,-0.655827,-0.262697,0.197165,-0.437806,-0.171513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1789279327.967,source_public_zip
0.0,0.0,0.0,-0.394047,-0.220782,-0.152835,-0.665899,-0.678423,-0.217532,-0.725915,-1.072578,-0.276928,-0.694097,-1.390918,-0.304524,-0.412542,-1.036219,-0.047656,-0.446619,-1.318349,-0.259955,-0.423849,-0.990576,-0.377731,-0.402383,-0.690723,-0.414588,-0.123479,-0.991064,-0.050452,-0.187784,-1.230942,-0.280248,-0.180484,-0.82141,-0.341559,-0.175113,-0.51049,-0.316535,0.154779,-0.893274,-0.087496,0.083093,-1.099566,-0.31781,0.049237,-0.690062,-0.264636,0.018635,-0.393521,-0.156815,0.424829,-0.756861,-0.137202,0.330003,-0.946493,-0.319454,0.254666,-0.652757,-0.273151,0.218627,-0.420814,-0.179831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1789279327.998,source_public_zip
0.0,0.0,0.0,-0.38932,-0.231532,-0.145846,-0.656919,-0.694431,-0.206485,-0.726551,-1.084105,-0.264838,-0.698486,-1.397332,-0.290973,-0.408706,-1.038801,-0.028532,-0.445621,-1.310274,-0.243345,-0.422862,-0.975532,-0.360495,-0.398773,-0.678928,-0.395314,-0.129025,-0.991036,-0.03463,-0.190891,-1.233547,-0.26714,-0.187675,-0.824112,-0.326233,-0.17718,-0.524578,-0.297625,0.14336,-0.894937,-0.076434,0.064181,-1.107509,-0.309708,0.027151,-0.701839,-0.255906,0.004661,-0.416798,-0.145314,0.408204,-0.761565,-0.130398,0.309637,-0.947661,-0.308714,0.237906,-0.653241,-0.26126,0.211187,-0.428931,-0.167224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1789279328.0284,source_public_zip
0.0,0.0,0.0,-0.381228,-0.246289,-0.143474,-0.653723,-0.693549,-0.208087,-0.728498,-1.077497,-0.274876,-0.68664,-1.386944,-0.308169,-0.403476,-1.039409,-0.008925,-0.452816,-1.308886,-0.234533,-0.408713,-0.984678,-0.358514,-0.373385,-0.697218,-0.393951,-0.130993,-0.991183,-0.019933,-0.190327,-1.247044,-0.266086,-0.175224,-0.842196,-0.334708,-0.165156,-0.547984,-0.308298,0.133456,-0.905689,-0.069252,0.056174,-1.12349,-0.314308,0.029224,-0.718032,-0.268638,0.01368,-0.440746,-0.157427,0.394813,-0.782119,-0.130989,0.294772,-0.979239,-0.304886,0.237925,-0.69472,-0.259531,0.222992,-0.482091,-0.166475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1789279328.0604,source_public_zip
0.0,0.0,0.0,-0.372041,-0.243565,-0.138795,-0.641819,-0.688302,-0.197977,-0.73042,-1.071113,-0.257839,-0.705261,-1.37457,-0.282873,-0.412062,-1.028664,-0.00406,-0.463185,-1.30815,-0.218797,-0.410874,-0.988736,-0.335818,-0.371564,-0.704811,-0.369049,-0.147256,-0.989005,-0.013616,-0.206176,-1.248863,-0.248453,-0.185035,-0.851967,-0.314282,-0.174031,-0.564778,-0.288597,0.112545,-0.906658,-0.059708,0.040135,-1.122418,-0.295396,0.014994,-0.726508,-0.249973,-0.001242,-0.454022,-0.141501,0.367732,-0.78359,-0.118332,0.281181,-0.967365,-0.293329,0.213599,-0.680564,-0.251355,0.18822,-0.462116,-0.160869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1789279328.0911,source_public_zip
0.0,0.0,0.0,-0.361713,-0.250508,-0.148397,-0.632837,-0.680737,-0.216249,-0.718759,-1.068863,-0.284762,-0.694978,-1.37717,-0.319585,-0.406665,-1.027287,-0.008846,-0.45665,-1.298921,-0.218261,-0.401774,-0.985872,-0.333203,-0.367531,-0.704683,-0.366752,-0.137175,-0.990428,-0.015375,-0.204645,-1.247493,-0.247939,-0.180934,-0.85635,-0.318907,-0.17071,-0.564246,-0.300351,0.130653,-0.913686,-0.059196,0.059553,-1.131554,-0.297966,0.032814,-0.736422,-0.259302,0.011303,-0.45812,-0.15658,0.390455,-0.796945,-0.115853,0.301677,-0.988535,-0.290227,0.23409,-0.70301,-0.252415,0.211136,-0.484026,-0.167423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1789279328.123,source_public_zip
0.0,0.0,0.0,-0.380125,-0.245399,-0.155236,-0.668894,-0.679302,-0.228106,-0.759294,-1.077663,-0.298994,-0.726245,-1.387095,-0.334223,-0.434889,-1.025466,-0.029736,-0.486274,-1.317397,-0.237865,-0.434876,-1.003127,-0.345803,-0.398092,-0.717899,-0.375777,-0.155986,-0.987151,-0.034667,-0.225325,-1.260689,-0.268217,-0.200993,-0.866959,-0.335926,-0.187027,-0.574926,-0.316109,0.116196,-0.907825,-0.075697,0.04219,-1.140793,-0.312246,0.015081,-0.744128,-0.26817,-0.003786,-0.466054,-0.16445,0.378866,-0.787075,-0.130208,0.289888,-0.995242,-0.306117,0.218608,-0.709921,-0.265583,0.189144,-0.484408,-0.179479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,1789279328.1549,source_public_zip
